timestamp,source,event_id,user_id,device_id,src_ip,src_ip_valid,event_type,process_name,severity,authentication_result,location,user_department,user_role,employment_status,privileged_account,hostname,asset_type,asset_owner,asset_criticality,user_known,device_known,label,triage_label
2026-03-10 12:34:42,authentication_logs,AUTH002068,U0192,D0056,10.45.246.76,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,Regions,Director,ACTIVE,NO,PHF-LT-0055,Server,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 12:37:42,edr_alerts,EDR000333,U0042,D0200,UNKNOWN,False,PUP Detected,chrome.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Manager,INACTIVE,NO,PHF-SRV-0200,Desktop,Communication,CRITICAL,True,True,FALSE_POSITIVE,SUSPICIOUS
2026-03-10 12:37:57,edr_alerts,EDR001645,U0364,D0129,UNKNOWN,False,Unusual Network,chrome.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Assistant,ACTIVE,NO,PHF-VM-0129,Server,IT,CRITICAL,True,True,NEEDS_INVESTIGATION,SUSPICIOUS
2026-03-10 12:39:51,edr_alerts,EDR000044,U0123,D0030,UNKNOWN,False,Unusual Network,inventory_scan.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Analyst,ACTIVE,NO,PHF-LT-0030,Mobile,Regions,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 12:40:00,authentication_logs,AUTH004385,U0118,D0148,10.7.172.192,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Nantes,Finance,Analyst,ACTIVE,NO,PHF-LT-0148,Desktop,Direction,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 12:43:00,authentication_logs,AUTH003523,U0024,D0128,10.15.4.98,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Marseille,Juridique,Assistant,ACTIVE,NO,PHF-LT-0128,Mobile,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-10 12:44:00,authentication_logs,AUTH003404,U0035,D0200,10.16.228.207,True,LOGIN,UNKNOWN,LOW,SUCCESS,Toulouse,Juridique,Coordinator,ACTIVE,NO,PHF-SRV-0200,Desktop,Communication,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 12:44:12,edr_alerts,EDR000700,U0112,D0145,UNKNOWN,False,Suspicious Process,python.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Coordinator,ACTIVE,NO,PHF-WS-0145,Mobile,Direction,LOW,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 12:45:07,authentication_logs,AUTH004446,U0246,D0162,10.15.109.154,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Regions,Manager,ACTIVE,NO,PHF-WS-0162,Desktop,Juridique,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 12:47:04,authentication_logs,AUTH001344,U0083,D0145,10.25.153.225,True,RDP_SESSION,UNKNOWN,MEDIUM,FAILED,Paris,IT,Engineer,ACTIVE,NO,PHF-WS-0145,Mobile,Direction,LOW,True,True,UNLABELED,SUSPICIOUS
2026-03-10 12:48:00,authentication_logs,AUTH003546,U0227,D0090,10.22.136.71,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Marseille,Finance,Engineer,ACTIVE,NO,PHF-VM-0090,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 12:52:00,authentication_logs,AUTH002748,U0304,D0058,10.26.35.227,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Communication,Director,ACTIVE,NO,PHF-WS-0058,Mobile,IT,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 12:54:14,authentication_logs,AUTH002138,U0041,D0100,10.23.74.91,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Paris,RH,Assistant,ACTIVE,NO,PHF-LT-0100,VM,Regions,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 12:54:54,authentication_logs,AUTH000136,U0117,D0029,10.0.121.42,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Paris,IT,Engineer,ACTIVE,NO,PHF-WS-0029,Server,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 13:01:55,edr_alerts,EDR001775,U0290,D0051,UNKNOWN,False,Malware Signature,mimikatz.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,Juridique,Engineer,ACTIVE,NO,PHF-SRV-0051,VM,Regions,CRITICAL,True,True,TRUE_POSITIVE,MALICIOUS
2026-03-10 13:02:28,authentication_logs,AUTH003325,U0043,D0176,10.10.177.130,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Lille,Juridique,Assistant,ACTIVE,NO,PHF-VM-0176,Server,Direction,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 13:04:56,authentication_logs,AUTH002222,U0325,D0074,10.43.59.229,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Communication,Coordinator,ACTIVE,NO,PHF-WS-0074,Server,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:06:49,authentication_logs,AUTH004728,U0042,D0161,10.17.70.4,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Lyon,Finance,Manager,INACTIVE,NO,PHF-VM-0161,Mobile,IT,MEDIUM,True,True,UNLABELED,SUSPICIOUS
2026-03-10 13:07:28,authentication_logs,AUTH001773,U0269,D0013,10.48.15.71,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Toulouse,IT,Analyst,ACTIVE,NO,PHF-VM-0013,Desktop,UNKNOWN,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:09:00,authentication_logs,AUTH001952,U0297,D0103,10.44.199.180,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,FAILED,Bordeaux,Direction,Director,ACTIVE,NO,PHF-SRV-0103,Server,Finance,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-10 13:09:32,authentication_logs,AUTH003393,U0045,D0117,10.8.238.241,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Paris,Juridique,Coordinator,ACTIVE,NO,PHF-WS-0117,Desktop,Finance,LOW,True,True,UNLABELED,NORMAL
2026-03-10 13:10:48,edr_alerts,EDR000675,U0073,D0127,UNKNOWN,False,Unusual Network,inventory_scan.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Communication,Manager,ACTIVE,NO,PHF-LT-0127,Laptop,Regions,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 13:14:30,edr_alerts,EDR001648,U0334,D0074,UNKNOWN,False,Suspicious Process,python.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Communication,Coordinator,ACTIVE,NO,PHF-WS-0074,Server,UNKNOWN,MEDIUM,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-10 13:17:16,authentication_logs,AUTH004140,U0068,D0147,10.50.68.126,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Marseille,Juridique,Assistant,ACTIVE,NO,PHF-LT-0147,VM,IT,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:17:25,authentication_logs,AUTH003747,U0202,D0076,10.11.27.79,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Paris,Communication,Technician,ACTIVE,NO,PHF-SRV-0076,Desktop,IT,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:20:00,authentication_logs,AUTH004549,U0305,D0139,10.31.238.196,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Lille,Communication,Engineer,ACTIVE,NO,PHF-LT-0139,Server,Finance,LOW,True,True,UNLABELED,NORMAL
2026-03-10 13:21:11,authentication_logs,AUTH002013,U0121,D0191,10.5.64.171,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Toulouse,IT,Coordinator,ACTIVE,NO,PHF-VM-0191,Laptop,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-10 13:22:00,authentication_logs,AUTH001251,U0387,D0159,10.1.173.179,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Lille,Juridique,Manager,ACTIVE,NO,PHF-LT-0159,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:22:38,authentication_logs,AUTH001127,U0230,D0017,10.34.156.217,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Toulouse,Direction,Analyst,ACTIVE,NO,PHF-LT-0017,Mobile,Direction,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:23:00,authentication_logs,AUTH002000,U0190,D0116,10.16.200.62,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Nantes,IT,Manager,ACTIVE,YES,PHF-VM-0116,Laptop,Communication,MEDIUM,True,True,UNLABELED,SUSPICIOUS
2026-03-10 13:23:23,edr_alerts,EDR001628,U0264,D0059,UNKNOWN,False,PowerShell Abuse,cryptolock.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Juridique,Director,ACTIVE,NO,PHF-WS-0059,Desktop,Direction,UNKNOWN,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-10 13:24:00,authentication_logs,AUTH000087,U0091,D0018,10.35.254.214,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Marseille,RH,Assistant,ACTIVE,NO,PHF-SRV-0018,VM,IT,LOW,True,True,UNLABELED,NORMAL
2026-03-10 13:28:04,authentication_logs,AUTH000032,U0132,D0082,10.31.213.172,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Paris,Communication,Engineer,ACTIVE,NO,PHF-VM-0082,VM,Juridique,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:34:00,authentication_logs,AUTH003982,U0083,D0148,10.32.94.153,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lille,IT,Engineer,ACTIVE,NO,PHF-LT-0148,Desktop,Direction,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 13:35:00,authentication_logs,AUTH004377,U0147,D0132,10.7.207.195,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,Juridique,Director,ACTIVE,NO,PHF-VM-0132,Mobile,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-10 13:35:36,authentication_logs,AUTH000121,U0221,D0114,10.31.35.135,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,Finance,Manager,ACTIVE,NO,PHF-WS-0114,Desktop,RH,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:44:12,authentication_logs,AUTH003451,U0222,D0073,10.1.212.140,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Paris,RH,Technician,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:45:46,authentication_logs,AUTH002300,U0141,D0060,10.43.66.158,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Bordeaux,IT,Engineer,ACTIVE,NO,PHF-VM-0060,Server,Communication,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 13:50:18,authentication_logs,AUTH004060,U0321,D0171,10.36.125.94,True,LOGIN,UNKNOWN,LOW,SUCCESS,Marseille,Juridique,Analyst,ACTIVE,NO,PHF-WS-0171,Desktop,Finance,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:52:02,edr_alerts,EDR000197,U0318,D0040,UNKNOWN,False,PUP Detected,sccm_client.exe,HIGH,NOT_APPLICABLE,UNKNOWN,IT,Engineer,ACTIVE,NO,PHF-WS-0040,Mobile,Communication,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 13:54:00,authentication_logs,AUTH001699,U0203,D0121,10.43.209.56,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Bordeaux,Finance,Technician,ACTIVE,NO,PHF-WS-0120,VM,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:55:08,authentication_logs,AUTH000703,U0134,D0010,10.35.217.185,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Lille,IT,Director,ACTIVE,NO,PHF-LT-0010,Server,Finance,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 13:56:29,authentication_logs,AUTH003799,U0081,D0085,abc.def.ghi.jkl,False,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Lyon,Regions,Manager,ACTIVE,NO,PHF-VM-0085,Laptop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 13:58:00,authentication_logs,AUTH002357,U0011,D0112,10.22.224.248,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Toulouse,Juridique,Engineer,ACTIVE,NO,PHF-VM-0112,VM,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 14:03:00,authentication_logs,AUTH004165,U0104,D0038,10.45.13.246,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Paris,Direction,Engineer,ACTIVE,NO,PHF-SRV-0038,Server,RH,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 14:07:00,authentication_logs,AUTH003326,U0025,D0044,10.32.53.191,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Nantes,Juridique,Engineer,ACTIVE,NO,PHF-VM-0044,Mobile,IT,LOW,True,True,UNLABELED,NORMAL
2026-03-10 14:08:00,authentication_logs,AUTH004081,U0095,D0026,10.2.197.31,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Marseille,RH,Technician,ACTIVE,NO,PHF-VM-0026,Desktop,RH,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 14:08:50,authentication_logs,AUTH002600,U0329,D0045,10.11.142.69,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Paris,Finance,Director,ACTIVE,NO,PHF-LT-0045,Mobile,Finance,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 14:11:09,authentication_logs,AUTH001867,U0107,D0063,10.8.92.87,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Communication,Director,ACTIVE,NO,PHF-WS-0063,Desktop,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 14:15:00,authentication_logs,AUTH000123,U0248,D0198,10.1.186.213,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Nantes,Direction,Engineer,ACTIVE,NO,PHF-VM-0198,Mobile,Communication,LOW,True,True,UNLABELED,NORMAL
2026-03-10 14:16:00,authentication_logs,AUTH004052,U0007,D0056,10.36.165.74,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Marseille,IT,Director,ACTIVE,YES,PHF-LT-0055,Server,Communication,HIGH,True,True,UNLABELED,SUSPICIOUS
2026-03-10 14:17:35,authentication_logs,AUTH000613,U0084,D0020,10.22.0.221,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Communication,Analyst,ACTIVE,NO,PHF-WS-0020,VM,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 14:17:57,edr_alerts,EDR000959,U0047,D0018,UNKNOWN,False,Suspicious Process,antivirus_update.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Regions,Manager,INACTIVE,NO,PHF-SRV-0018,VM,IT,LOW,True,True,FALSE_POSITIVE,SUSPICIOUS
2026-03-10 14:18:11,edr_alerts,EDR000102,U0053,D0073,UNKNOWN,False,Unusual Network,inventory_scan.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Analyst,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 14:20:05,authentication_logs,AUTH001882,U0373,D0057,10.47.10.211,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,RH,Assistant,ACTIVE,NO,PHF-VM-0057,Server,IT,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 14:20:51,authentication_logs,AUTH004327,U0146,D0146,10.24.211.100,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Paris,Finance,Assistant,ACTIVE,NO,PHF-VM-0146,Laptop,Juridique,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 14:23:00,authentication_logs,AUTH004124,U0393,D0143,10.10.175.210,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Toulouse,Communication,Coordinator,ACTIVE,NO,PHF-VM-0143,Desktop,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 14:25:00,authentication_logs,AUTH001866,U0266,D0043,10.20.84.75,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Bordeaux,Communication,Assistant,ACTIVE,NO,PHF-SRV-0043,VM,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 14:25:00,authentication_logs,AUTH002471,U0094,D0192,10.40.156.147,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Bordeaux,IT,Analyst,ACTIVE,NO,PHF-WS-0192,Server,Juridique,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 14:25:05,edr_alerts,EDR001139,U0290,D0122,UNKNOWN,False,Suspicious Process,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Juridique,Engineer,ACTIVE,NO,PHF-SRV-0122,VM,Communication,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 14:26:38,authentication_logs,AUTH003359,U0289,D0138,10.46.75.12,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Paris,IT,Coordinator,ACTIVE,NO,PHF-SRV-0138,Mobile,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 14:30:23,edr_alerts,EDR000872,U0327,D0175,UNKNOWN,False,Unusual Network,teams.exe,HIGH,NOT_APPLICABLE,UNKNOWN,IT,Engineer,INACTIVE,NO,PHF-SRV-0175,Server,Regions,LOW,True,True,FALSE_POSITIVE,SUSPICIOUS
2026-03-10 14:31:15,edr_alerts,EDR001843,U0007,D9007,UNKNOWN,False,Persistence Attempt,mimikatz.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,IT,Director,ACTIVE,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,FALSE_POSITIVE,MALICIOUS
2026-03-10 14:33:48,authentication_logs,AUTH003632,UNKNOWN,D0091,10.44.185.191,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-SRV-0091,Server,Regions,LOW,False,True,UNLABELED,NORMAL
2026-03-10 14:34:41,authentication_logs,AUTH002710,U0233,D0072,10.24.124.64,True,LOGIN,UNKNOWN,LOW,SUCCESS,Lyon,IT,Assistant,ACTIVE,NO,PHF-VM-0072,Mobile,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-10 14:34:47,authentication_logs,AUTH003826,U0064,D0083,10.26.192.239,True,VPN_CONNECT,UNKNOWN,MEDIUM,FAILED,Nantes,Regions,Director,ACTIVE,YES,PHF-LT-0083,Server,Direction,HIGH,True,True,UNLABELED,MALICIOUS
2026-03-10 14:36:38,edr_alerts,EDR001643,U0133,D0057,UNKNOWN,False,Ransomware Behaviour,rundll32.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Communication,Analyst,ACTIVE,NO,PHF-VM-0057,Server,IT,HIGH,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-10 14:41:35,edr_alerts,EDR000284,U0073,D0148,UNKNOWN,False,PUP Detected,inventory_scan.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Communication,Manager,ACTIVE,NO,PHF-LT-0148,Desktop,Direction,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 14:42:30,edr_alerts,EDR000220,U0213,D0104,UNKNOWN,False,Suspicious Process,chrome.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Direction,Assistant,ACTIVE,NO,PHF-LT-0104,Desktop,UNKNOWN,LOW,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 14:42:47,authentication_logs,AUTH000471,U0170,D0199,10.12.208.40,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Lyon,Finance,Analyst,ACTIVE,NO,PHF-SRV-0199,Laptop,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 14:44:11,authentication_logs,AUTH002639,U0336,D0115,abc.def.ghi.jkl,False,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Bordeaux,RH,Manager,ACTIVE,NO,PHF-LT-0115,Mobile,Communication,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-10 14:45:00,authentication_logs,AUTH003265,U0196,D0036,10.18.23.71,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lille,RH,Director,ACTIVE,YES,PHF-SRV-0036,Server,IT,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 14:45:49,authentication_logs,AUTH001966,UNKNOWN,D0068,10.17.11.127,True,MFA_CHALLENGE,UNKNOWN,LOW,FAILED,Nantes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-VM-0068,Mobile,Regions,HIGH,False,True,UNLABELED,SUSPICIOUS
2026-03-10 14:46:20,authentication_logs,AUTH004231,U0070,D0162,10.40.175.55,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,FAILED,Lyon,Regions,Analyst,ACTIVE,NO,PHF-WS-0162,Desktop,Juridique,UNKNOWN,True,True,UNLABELED,SUSPICIOUS
2026-03-10 14:47:00,authentication_logs,AUTH001172,U0084,D0023,10.16.57.68,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Nantes,Communication,Analyst,ACTIVE,NO,PHF-WS-0023,Desktop,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 14:48:18,edr_alerts,EDR001592,U0323,D0081,UNKNOWN,False,Unusual Network,teams.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Juridique,Analyst,ACTIVE,NO,PHF-WS-0081,Laptop,RH,CRITICAL,True,True,NEEDS_INVESTIGATION,SUSPICIOUS
2026-03-10 14:52:52,edr_alerts,EDR000435,U0395,D0122,UNKNOWN,False,Suspicious Process,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,IT,Director,ACTIVE,NO,PHF-SRV-0122,VM,Communication,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 14:54:33,edr_alerts,EDR000781,U0159,D0192,UNKNOWN,False,Suspicious Process,antivirus_update.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Juridique,Assistant,ACTIVE,NO,PHF-WS-0192,Server,Juridique,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 14:59:40,edr_alerts,EDR001737,U0086,D0070,UNKNOWN,False,Persistence Attempt,mimikatz.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,IT,Technician,ACTIVE,NO,PHF-WS-0070,VM,Direction,CRITICAL,True,True,TRUE_POSITIVE,MALICIOUS
2026-03-10 15:00:15,authentication_logs,AUTH002608,U0009,D0012,10.7.75.92,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Nantes,Communication,Director,ACTIVE,NO,PHF-LT-0012,Mobile,IT,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 15:02:04,authentication_logs,AUTH001185,U0178,D0029,10.29.30.201,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Nantes,Direction,Coordinator,ACTIVE,NO,PHF-WS-0029,Server,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 15:02:34,authentication_logs,AUTH000928,U0369,D0076,10.26.254.99,True,LOGIN,UNKNOWN,LOW,FAILED,Nantes,Regions,Coordinator,ACTIVE,YES,PHF-SRV-0076,Desktop,IT,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 15:10:00,authentication_logs,AUTH002188,U0320,D0094,10.49.209.173,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Regions,Manager,ACTIVE,NO,PHF-LT-0094,Desktop,Juridique,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 15:16:01,authentication_logs,AUTH004504,U0056,D0151,10.20.21.25,True,LOGIN,UNKNOWN,LOW,SUCCESS,Nantes,Finance,Manager,ACTIVE,NO,PHF-LT-0151,Mobile,Juridique,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 15:17:00,authentication_logs,AUTH002604,U0235,D0195,10.8.125.213,True,LOGIN,UNKNOWN,LOW,SUCCESS,Nantes,Communication,Assistant,ACTIVE,NO,PHF-SRV-0195,Desktop,Finance,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 15:18:31,authentication_logs,AUTH004192,UNKNOWN,D0075,10.36.224.213,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Paris,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-VM-0075,Server,Regions,CRITICAL,False,True,UNLABELED,SUSPICIOUS
2026-03-10 15:31:59,authentication_logs,AUTH002073,U0224,D0100,10.2.76.211,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Marseille,Finance,Analyst,ACTIVE,NO,PHF-LT-0100,VM,Regions,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-10 15:32:00,authentication_logs,AUTH002196,U0384,D0199,10.23.255.188,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Bordeaux,Regions,Coordinator,ACTIVE,NO,PHF-SRV-0199,Laptop,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-10 15:32:23,edr_alerts,EDR000063,U0170,D0039,UNKNOWN,False,Suspicious Process,inventory_scan.exe,LOW,NOT_APPLICABLE,UNKNOWN,Finance,Analyst,ACTIVE,NO,PHF-LT-0039,Laptop,Finance,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 15:36:50,edr_alerts,EDR000868,U0088,D0037,UNKNOWN,False,Unusual Network,inventory_scan.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Engineer,ACTIVE,NO,PHF-VM-0037,Laptop,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-10 15:37:12,edr_alerts,EDR001048,U0330,D0196,UNKNOWN,False,PUP Detected,sccm_client.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Coordinator,ACTIVE,YES,PHF-WS-0196,Desktop,Juridique,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 15:38:57,authentication_logs,AUTH000243,U0032,D0052,10.16.173.139,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Regions,Analyst,ACTIVE,NO,PHF-WS-0052,Mobile,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-10 15:45:00,authentication_logs,AUTH004001,U0373,D0183,10.45.111.88,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Marseille,RH,Assistant,ACTIVE,NO,PHF-SRV-0183,Mobile,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-10 16:10:20,edr_alerts,EDR000202,U0352,D0159,UNKNOWN,False,Suspicious Process,inventory_scan.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Direction,Director,ACTIVE,NO,PHF-LT-0159,VM,Communication,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-10 16:11:35,authentication_logs,AUTH000869,U0189,D0191,10.33.51.138,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Nantes,RH,Analyst,ACTIVE,NO,PHF-VM-0191,Laptop,Regions,LOW,True,True,UNLABELED,NORMAL
